scope_id,quarter_id,plant,work_center,prior_quarter_bottleneck_flag,prior_quarter_overload_hours,prior_quarter_mitigation_used,carry_over_capacity_risk_flag,learning_note
mvp_3plant,2026-Q3,NW05,P01_NW05_PRESS_6,True,264761.71,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW05,P01_NW05_PRESS_6,True,253847.81,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW05,P01_NW05_PRESS_6,True,263053.67,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW05,P01_NW05_PRESS_6,True,266017.36,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW05,P01_NW05_PRESS_6,True,264608.41,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW05,P01_NW05_PRESS_6,True,253166.64,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW05,P01_NW05_PRESS_6,True,271389.49,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW05,P01_NW05_PRESS_6,True,263823.05,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW05,P01_NW05_PRESS_6,True,262315.14,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW05,P01_NW05_PRESS_6,True,271693.53,no_lever_available,True,"NW05/P01_NW05_PRESS_6: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
