scope_id,scenario,quarter_id,action_type,action_score,project_id,plant,material_or_wc,recommended_target_plant,reason,expected_effect,confidence,explanation_trace
denmark_demo,expected_value,2028-Q3,buy_now,0.167286,SF-100571,NW09,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.5,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7575,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,expected_value,2028-Q1,escalate,0.167286,SF-100571,NW09,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.5,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7575,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
denmark_demo,expected_value,2028-Q2,buy_now,0.167286,SF-100571,NW09,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.5,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7575,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,high_confidence,2026-Q1,wait,0.166864,SF-100297,NW08,,,Risk within acceptable range — no action required,No cost; monitor for risk escalation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.4414,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""wait""}"
global_reference,expected_value,2026-Q4,hedge_inventory,0.166538,SF-100173,NW07,,,Moderate sourcing risk — add safety stock buffer,Lower stockout probability; slight inventory carrying cost,0.5,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.5507,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""hedge_inventory""}"
global_reference,monte_carlo_light,2027-Q2,buy_now,0.166484,SF-100552,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6787,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q3,buy_now,0.166476,SF-100552,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6786,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q4,buy_now,0.166471,SF-100552,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6786,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2028-Q1,buy_now,0.166467,SF-100552,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6786,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2028-Q4,protect_capacity_window,0.164997,SF-100403,NW01,P01_NW01_ASSY_1,,Bottleneck WC has scheduled maintenance — protect capacity before event,Capacity preserved for high-priority production; maintenance deferred,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7017,""maint_severity"":""low"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""protect_capacity_window""}"
global_reference,high_confidence,2028-Q3,protect_capacity_window,0.164997,SF-100403,NW01,P01_NW01_ASSY_1,,Bottleneck WC has scheduled maintenance — protect capacity before event,Capacity preserved for high-priority production; maintenance deferred,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7017,""maint_severity"":""low"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""protect_capacity_window""}"
global_reference,high_confidence,2028-Q2,buy_now,0.164997,SF-100403,NW01,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7017,""maint_severity"":""low"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q4,hedge_inventory,0.16496,SF-100577,NW15,,,Moderate sourcing risk — add safety stock buffer,Lower stockout probability; slight inventory carrying cost,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6188,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""hedge_inventory""}"
global_reference,monte_carlo_light,2026-Q4,hedge_inventory,0.1622,SF-100099,NW01,,,Moderate sourcing risk — add safety stock buffer,Lower stockout probability; slight inventory carrying cost,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6242,""maint_severity"":""low"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""hedge_inventory""}"
global_reference,monte_carlo_light,2026-Q4,shift_maintenance,0.160922,SF-100115,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.5546,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,monte_carlo_light,2027-Q4,buy_now,0.160341,SF-100353,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6787,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q3,buy_now,0.160338,SF-100692,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7005,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q1,buy_now,0.160336,SF-100353,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6787,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q3,buy_now,0.160336,SF-100353,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6787,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q4,buy_now,0.160333,SF-100692,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7004,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q1,buy_now,0.160331,SF-100692,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7004,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q3,buy_now,0.160326,SF-100212,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6786,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q1,buy_now,0.160325,SF-100212,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6786,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q2,buy_now,0.160325,SF-100692,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7004,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q2,buy_now,0.160321,SF-100212,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6786,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q2,buy_now,0.160318,SF-100353,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6786,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q4,buy_now,0.160309,SF-100212,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6786,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q3,buy_now,0.160118,SF-100212,NW11,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6777,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q1,buy_now,0.160108,SF-100212,NW11,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6777,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q2,buy_now,0.160105,SF-100212,NW11,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6777,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q4,hedge_inventory,0.158916,SF-100479,NW07,,,Moderate sourcing risk — add safety stock buffer,Lower stockout probability; slight inventory carrying cost,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.3837,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""hedge_inventory""}"
denmark_demo,monte_carlo_light,2027-Q3,wait,0.157981,SF-100048,NW08,,,Risk within acceptable range — no action required,No cost; monitor for risk escalation,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.6939,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""wait""}"
denmark_demo,monte_carlo_light,2027-Q2,wait,0.15798,SF-100048,NW08,,,Risk within acceptable range — no action required,No cost; monitor for risk escalation,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.6939,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""wait""}"
denmark_demo,monte_carlo_light,2027-Q1,wait,0.15798,SF-100048,NW08,,,Risk within acceptable range — no action required,No cost; monitor for risk escalation,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.6939,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""wait""}"
denmark_demo,monte_carlo_light,2027-Q4,wait,0.157979,SF-100048,NW08,,,Risk within acceptable range — no action required,No cost; monitor for risk escalation,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.6939,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""wait""}"
global_reference,monte_carlo_light,2027-Q1,buy_now,0.157382,SF-100692,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6875,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q2,buy_now,0.157367,SF-100692,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6875,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q3,buy_now,0.157363,SF-100692,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6875,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q4,buy_now,0.157358,SF-100692,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6874,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2028-Q1,buy_now,0.156505,SF-100152,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7004,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q4,buy_now,0.156503,SF-100152,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7004,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q3,buy_now,0.1565,SF-100152,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7004,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q2,buy_now,0.156493,SF-100152,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7004,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q4,buy_now,0.155442,SF-100692,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6791,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q4,buy_now,0.155276,SF-100353,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6573,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2026-Q4,hedge_inventory,0.155191,SF-100240,NW14,,,Moderate sourcing risk — add safety stock buffer,Lower stockout probability; slight inventory carrying cost,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.4187,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""hedge_inventory""}"
global_reference,high_confidence,2026-Q4,hedge_inventory,0.154692,SF-100212,NW11,,,Moderate sourcing risk — add safety stock buffer,Lower stockout probability; slight inventory carrying cost,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.5456,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""hedge_inventory""}"
global_reference,high_confidence,2028-Q3,shift_maintenance,0.151852,SF-100376,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.6392,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,expected_value,2026-Q4,shift_maintenance,0.150237,SF-100663,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.5,"{""top_driver"":""capacity_risk"",""avg_risk"":0.5721,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
denmark_demo,monte_carlo_light,2026-Q4,hedge_inventory,0.148855,SF-100418,NW08,,,Moderate sourcing risk — add safety stock buffer,Lower stockout probability; slight inventory carrying cost,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.3938,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""hedge_inventory""}"
global_reference,monte_carlo_light,2027-Q4,buy_now,0.145611,SF-100234,NW06,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6827,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2028-Q3,buy_now,0.145607,SF-100234,NW06,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6827,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2028-Q1,buy_now,0.145607,SF-100234,NW06,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6827,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2028-Q2,buy_now,0.145606,SF-100234,NW06,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6827,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2026-Q4,hedge_inventory,0.144585,SF-100038,NW13,,,Moderate sourcing risk — add safety stock buffer,Lower stockout probability; slight inventory carrying cost,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.4059,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""hedge_inventory""}"
global_reference,monte_carlo_light,2026-Q4,hedge_inventory,0.14261,SF-100338,NW13,,,Moderate sourcing risk — add safety stock buffer,Lower stockout probability; slight inventory carrying cost,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.5378,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""hedge_inventory""}"
global_reference,monte_carlo_light,2028-Q3,shift_maintenance,0.139526,SF-100376,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7048,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,monte_carlo_light,2028-Q4,shift_maintenance,0.139525,SF-100376,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7048,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,monte_carlo_light,2028-Q2,shift_maintenance,0.139521,SF-100376,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7048,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,monte_carlo_light,2028-Q4,protect_capacity_window,0.134069,SF-100403,NW01,P01_NW01_ASSY_1,,Bottleneck WC has scheduled maintenance — protect capacity before event,Capacity preserved for high-priority production; maintenance deferred,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.6842,""maint_severity"":""low"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""protect_capacity_window""}"
global_reference,monte_carlo_light,2028-Q2,protect_capacity_window,0.134069,SF-100403,NW01,P01_NW01_ASSY_1,,Bottleneck WC has scheduled maintenance — protect capacity before event,Capacity preserved for high-priority production; maintenance deferred,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.6842,""maint_severity"":""low"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""protect_capacity_window""}"
global_reference,monte_carlo_light,2028-Q3,protect_capacity_window,0.134069,SF-100403,NW01,P01_NW01_ASSY_1,,Bottleneck WC has scheduled maintenance — protect capacity before event,Capacity preserved for high-priority production; maintenance deferred,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.6842,""maint_severity"":""low"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""protect_capacity_window""}"
global_reference,high_confidence,2026-Q4,hedge_inventory,0.130126,SF-100038,NW13,,,Moderate sourcing risk — add safety stock buffer,Lower stockout probability; slight inventory carrying cost,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.4059,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""hedge_inventory""}"
global_reference,expected_value,2026-Q4,hedge_inventory,0.128174,SF-100683,NW04,,,Moderate sourcing risk — add safety stock buffer,Lower stockout probability; slight inventory carrying cost,0.5,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.4125,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""hedge_inventory""}"
global_reference,expected_value,2027-Q4,shift_maintenance,0.126993,SF-100296,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.25,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8505,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,expected_value,2027-Q1,shift_maintenance,0.126991,SF-100296,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.25,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,expected_value,2026-Q1,shift_maintenance,0.126991,SF-100296,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.25,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,expected_value,2026-Q2,buy_now,0.126991,SF-100296,NW05,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.25,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,expected_value,2026-Q3,shift_maintenance,0.12699,SF-100296,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.25,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,monte_carlo_light,2026-Q4,hedge_inventory,0.124775,SF-100212,NW11,,,Moderate sourcing risk — add safety stock buffer,Lower stockout probability; slight inventory carrying cost,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.5281,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""hedge_inventory""}"
global_reference,monte_carlo_light,2026-Q4,hedge_inventory,0.12392,SF-100240,NW14,,,Moderate sourcing risk — add safety stock buffer,Lower stockout probability; slight inventory carrying cost,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.4012,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""hedge_inventory""}"
global_reference,expected_value,2026-Q4,buy_now,0.12379,SF-100296,NW05,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.25,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.829,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,expected_value,2027-Q1,escalate,0.116193,SF-100188,NW09,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.25,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7575,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
denmark_demo,expected_value,2027-Q3,escalate,0.116193,SF-100188,NW09,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.25,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7575,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
denmark_demo,expected_value,2027-Q4,buy_now,0.116192,SF-100188,NW09,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.25,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7575,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,expected_value,2027-Q2,escalate,0.116192,SF-100188,NW09,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.25,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7575,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,expected_value,2027-Q4,shift_maintenance,0.114192,SF-100536,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.25,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8505,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,expected_value,2027-Q1,buy_now,0.11419,SF-100536,NW05,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.25,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
